"","label","sess_dur","sess_pkts","tcp_keep_alive","tcp_keep_alive_ack","http_resp_2xx","http_resp_3xx","http_resp_4xx","http_resp_5xx","http_req_get","http_req_post","http_req_put","http_req_head","http_uri","http_usr_agent","http_duration","http_len_mean","http_len_max","http_len_min","http_time_mean","http_time_max","http_time_min","http_pkt_no","mqtt_topic","mqtt_publish","mqtt_ack","mqtt_ping","mqtt_duration","mqtt_len_mean","mqtt_len_max","mqtt_len_min","mqtt_time_mean","mqtt_time_max","mqtt_time_min","mqtt_pkt_no","dns_qry_name","dns_ipv4","dns_ipv6","dns_qry_cls","dns_no_errors","dns_errors","dns_num_qns","dns_num_ans","dns_duration","dns_len_mean","dns_len_max","dns_len_min","dns_time_mean","dns_time_max","dns_time_min","dns_pkt_no","mdns_qry_name","mdns_num_qns","mdns_num_ans","mdns_duration","mdns_len_mean","mdns_len_max","mdns_len_min","mdns_time_mean","mdns_time_max","mdns_time_min","mdns_pkt_no","quic_rst","quic_payload","quic_duration","quic_len_mean","quic_len_max","quic_len_min","quic_time_mean","quic_time_max","quic_time_min","quic_pkt_no","ssl_duration","ssl_len_mean","ssl_len_max","ssl_len_min","ssl_time_mean","ssl_time_max","ssl_time_min","ssl_pkt_no","bootp_duration","bootp_len_mean","bootp_len_max","bootp_len_min","bootp_time_mean","bootp_time_max","bootp_time_min","bootp_pkt_no","ssdp_duration","ssdp_len_mean","ssdp_len_max","ssdp_len_min","ssdp_time_mean","ssdp_time_max","ssdp_time_min","ssdp_pkt_no","classicstun_duration","classicstun_len_mean","classicstun_len_max","classicstun_len_min","classicstun_time_mean","classicstun_time_max","classicstun_time_min","classicstun_pkt_no","ntp_duration","ntp_len_mean","ntp_len_max","ntp_len_min","ntp_time_mean","ntp_time_max","ntp_time_min","ntp_pkt_no"
"1",1,732.25896692276,632,0,0,3,0,0,0,3,0,0,0,"/kindle-wifi/wifistub-echo.html","Java",245.991651296616,122.158139534884,829,54,6.33329586944883,270.135972738266,0,101,"none",0,0,0,0,0,0,0,0,0,0,0,"spectrum.s3.amazonaws.com",0,0,5,5,0,5,27,0.0350909233093262,257.608333333333,331,78,0.00678822381155831,0.076807975769043,1.9073486328125e-06,32,"Android.local",29,34,837.219194173813,151.365079365079,320,83,13.5035353899002,172.596205949783,0.0154778957366943,63,0,0,0,0,0,0,0,0,0,0,443.527275025845,168.561445602357,1434,54,5.33787320815007,90.9643070697784,0,269,600.730298995972,344,344,344,54.6118453632702,300.379435777664,1.31130218505859e-05,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216314276059469,90,90,90,0.108157138029734,0.238095045089722,8.10623168945312e-05,18
"2",1,726.618460178375,622,0,0,3,0,0,0,3,0,0,0,"/kindle-wifi/wifistub-echo.html","Java",245.988876660665,122.158139534884,829,54,6.3335698786236,270.126778841019,0,101,"none",0,0,0,0,0,0,0,0,0,0,0,"spectrum.s3.amazonaws.com",0,0,6,6,0,6,32,0.0323234399159749,259.43630952381,350,78,0.00613984654820154,0.0764508247375488,7.15255737304688e-07,38,"_sleep-proxy._udp.local",30,33,843.884963989258,147.47619047619,291,83,13.6110478062784,172.575626850128,0.0250539779663086,63,0,0,0,0,0,0,0,0,0,0,600.720578749975,152.4875,1414,54,8.27133987969774,93.2460532188416,0,248,600.711230039597,344,344,344,54.6101118217815,300.35830116272,1.28746032714844e-05,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209733327229818,90,90,90,0.104866663614909,0.238239049911499,1.81198120117188e-05,18
"3",1,726.119914770126,569,0,0,3,0,0,0,3,0,0,0,"/kindle-wifi/wifistub-echo.html","Java",246.845141251882,122.158139534884,829,54,6.35359796645149,270.140243530273,0,101,"none",0,0,0,0,0,0,0,0,0,0,0,"spectrum.s3.amazonaws.com",0,0,5,5,0,5,26,0.00600795745849609,255.12,322,78,0.00112525394984654,0.00864100456237793,9.5367431640625e-07,31,"_sleep-proxy._udp.local",25,33,844.187695980072,153.034482758621,291,83,14.8103104557907,172.616290330887,0.0214357376098633,58,0,0,0,0,0,0,0,0,0,0,566.477440992991,102.738271604938,295,60,7.13948354029544,90.761079788208,0,209,600.84427022934,344,344,344,54.6222063844854,300.442329883575,1.59740447998047e-05,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201451539993286,90,90,90,0.100725769996643,0.205731153488159,2.86102294921875e-05,18
"4",1,718.426327943802,731,0,0,3,0,2,0,4,0,0,1,"/kindle-wifi/wifistub-echo.html","Java",149.405972671509,112.852778457772,829,54,3.85146648240468,270.117481946945,0,139,"none",0,0,0,0,0,0,0,0,0,0,0,"spectrum.s3.amazonaws.com",0,0,8,8,0,8,49,0.0466636121273041,266.020982142857,350,78,0.00795524922155199,0.0787091255187988,0,57,"_sleep-proxy._udp.local",30,33,894.458711862564,147.47619047619,291,83,14.4267534171381,172.607051849365,0.0319592952728271,63,0,0,0,0,0,0,0,0,0,0,469.544317126274,209.728447410678,1434,54,6.35263839087067,111.125026226044,0,308,600.849416017532,344,344,344,54.622674183412,300.452200174332,1.31130218505859e-05,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135210712750753,90,90,90,0.0676053563753764,0.206021785736084,0,14
"5",1,717.669891834259,566,0,0,3,0,0,0,3,0,0,0,"/kindle-wifi/wifistub-echo.html","Java",247.703822135925,122.158139534884,829,54,6.37416981893873,270.123263835907,0,101,"none",0,0,0,0,0,0,0,0,0,0,0,"spectrum.s3.amazonaws.com",0,0,5,5,0,5,29,0.0378630638122559,273.525,350,78,0.00554662431989397,0.0858449935913086,9.5367431640625e-07,34,"Android.local",24,33,837.046441793442,154.263157894737,291,83,14.9472578891686,172.53853392601,0.030735969543457,57,0,0,0,0,0,0,0,0,0,0,566.6555732886,103.342483660131,295,60,7.45180891001785,90.7635130882263,0,206,600.736705064774,344,344,344,54.6124277331612,300.377930641174,1.28746032714844e-05,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202573974927266,90,90,90,0.101286987463633,0.218548059463501,2.69412994384766e-05,18
"6",1,717.104488134384,635,0,0,3,0,0,0,3,0,0,0,"/kindle-wifi/wifistub-echo.html","Java",246.050610144933,122.158139534884,829,54,6.33469681323521,270.17356801033,0,101,"none",0,0,0,0,0,0,0,0,0,0,0,"spectrum.s3.amazonaws.com",0,0,6,6,0,6,34,0.0446229378382365,272.739285714286,350,78,0.00785788326036362,0.0819969177246094,9.5367431640625e-07,40,"_sleep-proxy._udp.local",30,33,894.491072177887,147.47619047619,291,83,14.4272753577079,172.660953044891,0.0195434093475342,63,0,0,0,0,0,0,0,0,0,0,563.935233910879,152.339756083156,1414,54,7.33786334277993,90.75954413414,0,265,600.776625394821,344,344,344,54.6160568540746,300.418390989304,1.43051147460938e-05,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200476328531901,90,90,90,0.100238164265951,0.201887130737305,2.00271606445312e-05,18
"7",1,716.384731531143,639,0,0,3,0,2,0,4,0,0,1,"/kindle-wifi/wifistub-echo.html","Java",148.074977254868,112.852778457772,829,54,3.82673602293408,270.104748010635,0,139,"none",0,0,0,0,0,0,0,0,0,0,0,"spectrum.s3.amazonaws.com",0,0,7,7,0,7,45,0.0292216369083949,272.138265306122,350,78,0.00562459635896748,0.0760800838470459,0,52,"Android.local",24,33,836.952730417252,154.263157894737,291,83,14.9455844717366,172.571403503418,0.0103151798248291,57,0,0,0,0,0,0,0,0,0,0,566.602435032527,103.234699228993,295,54,7.24316038123096,90.758918762207,0,223,600.603319644928,344,344,344,54.6003017859025,300.32562494278,1.26361846923828e-05,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145918170611064,90,90,90,0.0729590853055318,0.237709999084473,0,14
"8",1,756.105902910233,1237,0,0,3,0,2,0,5,0,0,0,"/kindle-wifi/wifistub-echo.html","Java",147.979528617859,114.267881432601,829,54,3.81935281904917,270.159275770187,0,143,"none",0,0,0,0,0,0,0,0,0,0,0,"spectrum.s3.amazonaws.com",0,0,11,11,0,11,58,0.0450702580538663,264.904545454545,345,78,0.00804931596244052,0.147911310195923,9.5367431640625e-07,69,"_sleep-proxy._udp.local",30,33,894.206870079041,147.47619047619,291,83,14.4226914528878,172.585993528366,0.0187380313873291,63,0,0,0,0,0,0,0,0,0,0,280.469341754913,263.136896512029,1434,54,3.1031367174677,104.776453971863,0,798,600.763475179672,344,344,344,54.6148613799702,300.39071893692,2.33650207519531e-05,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149154146512349,90,90,90,0.0745770732561747,0.239117860794067,0,14
"9",1,715.296911716461,632,0,0,3,0,3,0,4,0,0,2,"/","Java",123.454025506973,109.263280293758,829,54,3.19261038744891,270.109920024872,0,158,"none",0,0,0,0,0,0,0,0,0,0,0,"kindle-time.amazon.com",0,0,7,7,0,7,38,0.045125995363508,256.480102040816,319,78,0.00821977488848628,0.0770339965820312,1.9073486328125e-06,45,"Android.local",24,33,837.038975000381,154.263157894737,291,83,14.9471245535782,172.52850985527,0.0612680912017822,57,0,0,0,0,0,0,0,0,0,0,850.058454275131,84.4028974647184,99,60,11.0089593513807,90.7589728832245,0,208,600.729242086411,344,344,344,54.6117492805828,300.377073049545,1.40666961669922e-05,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113756696383158,90,90,90,0.0568783481915792,0.238045930862427,0,12
"10",1,724.807585000992,721,0,0,3,0,3,0,5,0,0,1,"/","Java",123.255657871564,109.479468477296,829,54,2.95521653325469,270.132135868073,0,170,"none",0,0,0,0,0,0,0,0,0,0,0,"kindle-time.amazon.com",0,0,8,8,0,8,48,0.0355855524539948,262.551041666667,331,78,0.00698682914177577,0.0764970779418945,0,56,"_sleep-proxy._udp.local",30,33,894.14350104332,147.47619047619,291,83,14.4216693716664,172.541154146194,0.0116691589355469,63,0,0,0,0,0,0,0,0,0,0,433.417206048965,150.905155521904,1414,54,5.53792055561135,91.3130860328674,0,263,600.685133934021,344,344,344,54.6077394485474,300.359225034714,1.40666961669922e-05,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137348492940267,91.1666666666667,118,90,0.0587400197982788,0.346259117126465,0,13
"11",1,804.712814092636,670,0,0,3,0,0,0,4,0,0,0,"/kindle-wifi/wifistub-echo.html","Java",184.48990803957,111.451937984496,829,54,4.74999024782862,270.100911140442,0,107,"none",0,0,0,0,0,0,0,0,0,0,0,"spectrum.s3.amazonaws.com",0,0,6,6,0,6,33,0.029569665590922,257.608333333333,331,78,0.00701482097307841,0.0781378746032715,7.15255737304688e-07,39,"Android.local",24,34,837.126715660095,152.758620689655,291,83,14.6864336080718,172.701901912689,0.04685378074646,58,0,0,0,0,0,0,0,0,0,0,427.822468996048,232.911499152545,1434,54,5.16410906534431,90.7626359462738,0,321,600.757278203964,344,344,344,54.6142980185422,300.378558158875,2.02655792236328e-05,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241419911384583,91.1666666666667,118,90,0.111910826630063,0.23834753036499,2.62260437011719e-05,19
"12",1,713.311764240265,649,0,0,3,0,1,0,4,0,0,0,"/kindle-wifi/wifistub-echo.html","Java",184.621595799923,118.237025703794,829,54,4.75689751335553,270.106533527374,0,120,"none",0,0,0,0,0,0,0,0,0,0,0,"spectrum.s3.amazonaws.com",0,0,6,6,0,6,39,0.0320080121358236,281.888888888889,362,78,0.00538875034877232,0.0758090019226074,0,45,"_sleep-proxy._udp.local",30,33,894.172528982162,147.47619047619,291,83,14.4221375642284,172.459327936172,0.0481081008911133,63,0,0,0,0,0,0,0,0,0,0,432.359538912773,153.100035460993,1414,54,5.85317783402969,90.8152763843536,0,252,600.664305448532,344,344,344,54.6058459498666,300.366990566254,1.31130218505859e-05,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186443328857422,91.1666666666667,118,90,0.0859153270721436,0.238322019577026,0,17
"13",1,712.71456193924,567,0,0,3,0,0,0,3,0,0,0,"/kindle-wifi/wifistub-echo.html","Java",246.021070639292,122.158139534884,829,54,6.33407639321827,270.155339956284,0,101,"none",0,0,0,0,0,0,0,0,0,0,0,"spectrum.s3.amazonaws.com",0,0,4,4,0,4,25,0.0116187930107117,265.1625,362,78,0.0017181464603969,0.0278089046478271,0,29,"Android.local",24,33,837.190486907959,154.263157894737,291,83,14.9498301233564,172.628215074539,0.0533287525177002,57,0,0,0,0,0,0,0,0,0,0,834.671706914902,83.2823202054795,99,60,9.4332618177818,90.7595036029816,0,210,600.764400005341,344,344,344,54.614945455031,300.426638841629,1.31130218505859e-05,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20611310005188,90,90,90,0.10305655002594,0.219825744628906,1.97887420654297e-05,18
"14",1,711.933119773865,700,0,0,3,0,0,0,3,0,0,0,"/kindle-wifi/wifistub-echo.html","Java",246.005361477534,122.158139534884,829,54,6.33360211622147,270.142344236374,0,101,"none",0,0,0,0,0,0,0,0,0,0,0,"spectrum.s3.amazonaws.com",0,0,7,7,0,7,42,0.00494779859270368,277.64693877551,362,78,0.00077329768615515,0.00548267364501953,0,49,"_sleep-proxy._udp.local",30,33,894.306534051895,147.47619047619,291,83,14.4242989363209,172.540313005447,0.0136349201202393,63,0,0,0,0,0,0,0,0,0,0,378.444934654236,195.171661861489,1434,54,5.07279353529392,107.529356956482,0,317,600.687626600266,344,344,344,54.6079660545696,300.370179891586,1.35898590087891e-05,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226367592811584,90,90,90,0.113183796405792,0.237730264663696,1.95503234863281e-05,18
"15",1,711.724062919617,585,0,0,3,0,0,0,3,0,0,0,"/kindle-wifi/wifistub-echo.html","Java",246.060280879339,122.158139534884,829,54,6.33603862164512,270.256258964539,0,101,"none",0,0,0,0,0,0,0,0,0,0,0,"ntp-g7g.amazon.com",0,0,7,7,0,7,38,0.0375532082148961,273.897619047619,362,78,0.00700508842662889,0.0780401229858398,0,45,"Android.local",24,33,837.196293115616,154.263157894737,291,83,14.949933805636,172.694760799408,0.052448034286499,57,0,0,0,0,0,0,0,0,0,0,850.481780171394,84.2064102564103,99,54,11.2038877717125,90.762895822525,0,206,600.837571382523,344,344,344,54.6215973984111,300.463893890381,1.40666961669922e-05,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234078844388326,92.3333333333333,118,90,0.1023325059149,0.237664937973022,1.50203704833984e-05,20
"16",1,710.831062078476,855,0,0,4,0,2,0,6,0,0,1,"/kindle-wifi/wifistub-echo.html","Java",97.9223077978407,126.737563817543,829,54,3.31265099687641,270.138085126877,0,149,"none",0,0,0,0,0,0,0,0,0,0,0,"spectrum.s3.amazonaws.com",0,0,10,10,0,10,65,0.0562973737716675,266.475,331,78,0.00809061669168018,0.198498964309692,0,75,"_sleep-proxy._udp.local",30,33,894.162858009338,147.47619047619,291,83,14.4219815807958,172.606728792191,0.0230131149291992,63,0,0,0,0,0,0,0,0,0,0,293.020735343297,178.791798087025,1414,54,4.02409539984068,105.719982147217,0,420,600.736080884933,344,344,344,54.6123709895394,300.38770866394,9.77516174316406e-06,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184647560119629,91.4,118,90,0.0834682742754618,0.21985387802124,0,28
"17",1,799.58279800415,756,0,0,3,0,3,0,4,0,0,2,"/","Java",129.746230642001,109.611550288085,829,54,3.42119491373105,273.239587068558,0,156,"none",0,0,0,0,0,0,0,0,0,0,0,"kindle-time.amazon.com",0,0,9,9,0,9,58,0.203803698221842,279.12962962963,362,78,0.0309475812962446,0.423082590103149,0,67,"Android.local",24,33,837.699775934219,154.263157894737,291,83,14.9589245702539,173.018379926682,0.0673758983612061,57,0,0,0,0,0,0,0,0,0,0,455.078088283539,182.96335125448,1434,54,4.87481580114688,90.7637670040131,0,292,600.969917058945,344,344,344,54.6336288235404,300.497009277344,1.09672546386719e-05,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139612317085266,91.1666666666667,118,90,0.0592964953846402,0.241680145263672,0,13
"18",1,732.58232831955,696,0,0,3,0,2,0,4,0,0,1,"/kindle-wifi/wifistub-echo.html","Java",143.090288543701,141.961704260652,829,54,4.78316188451193,270.616367101669,0,118,"none",0,0,0,0,0,0,0,0,0,0,0,"ntp-g7g.amazon.com",0,0,10,10,0,10,66,0.251821327209473,273.841136363636,362,78,0.0353039859590076,0.588205099105835,0,76,"_sleep-proxy._udp.local",33,34,894.924873113632,153.059701492537,291,83,13.559467774449,172.870406150818,0.000564098358154297,67,0,0,0,0,0,0,0,0,0,0,601.859840790431,206.841182532068,1414,54,7.99937084781998,90.7592289447784,0,268,600.954745292664,344,344,344,54.6322495720603,300.54776930809,1.12056732177734e-05,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261984268824259,91.1666666666667,118,90,0.116583777798547,0.298698902130127,1.26361846923828e-05,19
"19",1,721.658869743347,766,0,0,4,0,1,0,6,0,0,0,"/kindle-wifi/wifistub-echo.html","Java",126.6486282746,131.645547525265,829,54,4.84783136566795,270.124757289886,0,131,"none",0,0,0,0,0,0,0,0,0,0,0,"spectrum.s3.amazonaws.com",0,0,10,10,0,10,69,0.298912763595581,264.809642857143,362,78,0.0439264762969244,0.71619725227356,0,79,"Android.local",24,33,837.301056146622,154.263157894737,291,83,14.9518045740468,172.819636821747,0.0811867713928223,57,0,0,0,0,0,0,0,0,0,0,357.907882785797,149.050947260625,1414,54,4.92085006873437,102.82569527626,0,341,600.94221329689,344,344,344,54.6311102997173,300.565022945404,1.09672546386719e-05,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226762676239014,91.4,118,90,0.102159535884857,0.204771757125854,1.21593475341797e-05,32
"20",1,720.844512701035,792,0,0,3,0,1,0,4,0,0,0,"/kindle-wifi/wifistub-echo.html","Java",171.112173497677,149.271468887901,829,54,5.25369727069681,270.057658195496,0,110,"none",0,0,0,0,0,0,0,0,0,0,0,"spectrum.s3.amazonaws.com",0,0,8,8,0,8,44,0.0370807349681854,240.585416666667,331,78,0.00644817352294922,0.0776500701904297,0,52,"_sleep-proxy._udp.local",30,33,894.323715209961,147.47619047619,291,83,14.4245760517736,172.593322992325,0.0327374935150146,63,0,0,0,0,0,0,0,0,0,0,357.603537003199,164.983479297569,1414,54,5.53587271714314,166.481623888016,0,391,600.770745992661,344,344,344,54.6155223629691,300.399026155472,1.1444091796875e-05,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207788348197937,90,90,90,0.103894174098969,0.245290756225586,0,28
"21",1,720.20913028717,617,0,0,3,0,0,0,3,0,0,0,"/kindle-wifi/wifistub-echo.html","Java",246.86154516538,123.551219512195,829,54,6.63663380685307,270.153001070023,0,97,"none",0,0,0,0,0,0,0,0,0,0,0,"spectrum.s3.amazonaws.com",0,0,5,5,0,5,29,0.0555972099304199,256.269285714286,331,78,0.0105221793765113,0.078718900680542,0,34,"Android.local",23,34,837.006474018097,154.40350877193,291,83,14.9465441788946,172.591415882111,0.0601487159729004,57,0,0,0,0,0,0,0,0,0,0,353.570031929016,152.166322449129,1434,54,4.72007032061758,121.342890977859,0,263,600.672393798828,344,344,344,54.6065812544389,300.358798980713,1.31130218505859e-05,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21057132879893,90,90,90,0.105285664399465,0.238243103027344,5.53131103515625e-05,18
"22",1,719.575142145157,627,0,0,3,0,0,0,3,0,0,0,"/kindle-wifi/wifistub-echo.html","Java",245.963162024816,123.551219512195,829,54,6.61351652315685,270.113240242004,0,97,"none",0,0,0,0,0,0,0,0,0,0,0,"spectrum.s3.amazonaws.com",0,0,5,5,0,5,35,0.0520317554473877,291.558333333333,362,78,0.00705029790363615,0.0771031379699707,0,40,"_sleep-proxy._udp.local",30,33,894.165151834488,147.47619047619,291,83,14.4220185779756,172.564470767975,0.0570347309112549,63,0,0,0,0,0,0,0,0,0,0,445.528153538704,131.299980345912,1414,54,6.0107042236919,90.7606852054596,0,261,600.726175546646,344,344,344,54.6114705042406,300.408648967743,1.31130218505859e-05,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199495553970337,90,90,90,0.0997477769851685,0.199864864349365,6.17504119873047e-05,18
"23",1,718.932932138443,562,0,0,3,0,0,0,3,0,0,0,"/kindle-wifi/wifistub-echo.html","Java",247.718022425969,123.551219512195,829,54,6.65739987010048,270.161930799484,7.15255737304688e-07,97,"none",0,0,0,0,0,0,0,0,0,0,0,"spectrum.s3.amazonaws.com",0,0,4,4,0,4,27,0.00731658935546875,269.5625,362,78,0.00108935719444638,0.00668716430664062,0,31,"Android.local",24,33,837.138537883759,154.263157894737,291,83,14.94890246221,172.598503112793,0.0663721561431885,57,0,0,0,0,0,0,0,0,0,0,566.638635635376,102.738271604938,295,60,7.14058572188763,90.7594211101532,0,209,600.764463663101,344,344,344,54.6149512421001,300.40184378624,1.21593475341797e-05,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199432810147603,90,90,90,0.0997164050738017,0.199735403060913,1.40666961669922e-05,18
"24",1,851.349066019058,704,1,1,3,0,0,0,3,0,0,0,"/kindle-wifi/wifistub-echo.html","Java",246.029683589935,123.551219512195,829,54,6.61524671316147,270.140315055847,0,97,"none",0,0,0,0,0,0,0,0,0,0,0,"ntp-g7g.amazon.com",0,0,8,8,0,8,42,0.0267163813114166,254.077083333333,331,78,0.00628748621259417,0.097977876663208,9.5367431640625e-07,50,"_sleep-proxy._udp.local",30,33,894.270476818085,147.47619047619,291,83,14.4237173680336,172.64194393158,0.0333859920501709,63,0,0,0,0,0,0,0,0,0,0,440.756220197678,191.45422481141,1434,54,6.30954978994223,261.676831483841,0,320,600.830719947815,344,344,344,54.6209745407104,300.4230427742,1.19209289550781e-05,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209194223086039,90,90,90,0.10459711154302,0.237804412841797,5.50746917724609e-05,18
